country,Country,year,Population,Region,Income Group,SDG Index Score,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score,country_new
ECU,Ecuador,2015,16212022,LAC,UMIC,70.3,87.5,60.1,77,98.4,77.4,73.4,70.8,67.1,30.8,24.2,76,90.6,90.4,79.6,58.3,59.5,74.4,
ECU,Ecuador,2016,16491116,LAC,UMIC,71.4,87.9,58.1,78.8,98.2,78.7,73.9,72.4,66.4,34,25.6,85.3,90.6,91.2,81.3,58.1,60.2,73.2,
ECU,Ecuador,2017,16785356,LAC,UMIC,71.9,88.8,57.7,78.4,97.5,77.1,74.3,73.9,68.7,36.1,26,86.7,90.5,91,80.8,60,60.2,74.4,
ECU,Ecuador,2018,17084359,LAC,UMIC,72.2,87.8,58.5,79.4,95.9,76.7,74.6,73.8,68.6,39.5,25,88.9,90.5,91,79.1,59.8,61.9,76.1,
ECU,Ecuador,2019,17373657,LAC,UMIC,71.9,86.9,56.7,80.1,93.6,76.9,75,75.7,68.5,40.3,24.6,88.5,90.4,91.2,79.2,59.8,60.9,74.8,
ECU,Ecuador,2020,17643060,LAC,UMIC,71.5,84.3,56.7,77.8,92.4,76.9,75.3,75.7,67.6,41.3,24.6,85.8,90.4,91.8,79.3,59.7,61.5,74.6,
ECU,Ecuador,2021,17888474,LAC,UMIC,71.5,84.8,56.7,77.8,92.4,76.9,75.3,75.7,67.4,41.3,24.6,87.4,90.4,91.8,79.3,59.5,59.6,74.6,
EGY,"Egypt, Arab Rep.",2000,68831561,MENA,LMIC,63.7,70,67.2,62.6,57.3,27.8,65.3,66.1,53.2,24.5,83.5,60.9,93.2,94.8,51.6,69.6,70.8,64.6,
EGY,"Egypt, Arab Rep.",2001,70152662,MENA,LMIC,63.8,70,67.1,62.6,57.8,28.3,65.4,67.7,53.1,24.5,83.5,60.9,93.2,95.2,49.7,69.5,70.8,64.8,
EGY,"Egypt, Arab Rep.",2002,71485044,MENA,LMIC,63.7,70,66.8,62.5,58.3,27.5,65.5,68.6,52.6,24.7,83.5,60.9,93.2,95.2,49.3,69.4,70.8,64.9,
EGY,"Egypt, Arab Rep.",2003,72826102,MENA,LMIC,63.8,70,67,63.3,57.5,28.2,65.6,68.8,52,25,83.5,60.9,93.2,94.8,47.2,70.2,70.8,65.9,
EGY,"Egypt, Arab Rep.",2004,74172073,MENA,LMIC,63.9,70,67,63.9,57.3,28.6,65.6,69,52.4,26.7,83.5,60.9,93.2,94.8,46.8,70.1,70.8,64.6,
EGY,"Egypt, Arab Rep.",2005,75523576,MENA,LMIC,64.1,70,65.5,65.2,57.4,30.8,65.7,69.2,51.8,26.7,83.5,63.7,93.2,94.5,47.7,70,70.7,64.5,
EGY,"Egypt, Arab Rep.",2006,76873670,MENA,LMIC,64.4,70,65,65.2,56,31,65.8,69.2,52.2,27,83.5,63.7,93.2,94.4,49.6,70.3,71.3,66.7,
EGY,"Egypt, Arab Rep.",2007,78232124,MENA,LMIC,65,70,64.6,65.5,58.4,31.8,65.9,69.6,53.3,27.5,83.5,64.5,93.2,94.2,56.3,70.2,72.1,65,Middle E
EGY,"Egypt, Arab Rep.",2008,79636081,MENA,LMIC,64.8,70,60.2,64,58.4,31.4,66,69.9,53.5,28,84.5,66.6,93.2,94.1,54.9,70,71.9,65.5,
EGY,"Egypt, Arab Rep.",2009,81134789,MENA,LMIC,65.1,70,60.5,65.2,57.2,31.9,66.1,69.8,53.2,29.4,84.5,72.2,93.2,94,55,69.9,69.8,64.9,
EGY,"Egypt, Arab Rep.",2010,82761244,MENA,LMIC,65.1,70,58.5,66.4,59.4,40,66.2,70.5,53.4,30.6,85.8,59.7,93.2,94.1,55.2,69.9,71.1,62.5,
EGY,"Egypt, Arab Rep.",2011,84529251,MENA,LMIC,64.7,74.3,59.3,66.1,58.6,35.4,66.3,70,51.4,33.3,85.8,61.4,93.2,94.2,54.7,69.7,66.2,60,
EGY,"Egypt, Arab Rep.",2012,86422240,MENA,LMIC,65.3,78.5,58.9,66,61.5,36.2,66.4,70.4,50.9,40.4,88.4,60,93.3,94.1,51.2,69.6,66.6,58.4,
EGY,"Egypt, Arab Rep.",2013,88404652,MENA,LMIC,65.6,79.2,58.6,65.9,64.6,37.6,66.5,70.7,50.5,42.8,88.4,56.7,93.3,94.3,50.8,69.5,64.5,60.8,
EGY,"Egypt, Arab Rep.",2014,90424668,MENA,LMIC,66.8,79.9,59.9,68.5,66.3,38.8,66.6,70.5,51.3,43.3,88.4,63.8,93.2,94.1,50.8,69.4,70.5,59.8,
EGY,"Egypt, Arab Rep.",2015,92442549,MENA,LMIC,66.8,80.5,59.7,68.5,66.3,39.6,66.7,70.9,51.5,45.6,83.5,64.6,93.2,93.9,50.2,69.2,71.9,60.5,
EGY,"Egypt, Arab Rep.",2016,94447071,MENA,LMIC,66.4,76.6,59.3,69.4,67.9,47,66.8,70.7,51.9,31.6,83.5,66.6,93,94.6,49.8,69.1,70.2,60.4,
EGY,"Egypt, Arab Rep.",2017,96442590,MENA,LMIC,66.6,72.7,59.2,68.7,65.1,47,66.9,70.4,56.1,40.1,83.9,65.7,93,94.8,49.6,69,70.2,60.1,
EGY,"Egypt, Arab Rep.",2018,98423602,MENA,LMIC,67.1,68.6,59.1,69.4,65.4,45.8,66.9,70.5,59.2,39.8,83.9,69.1,92.9,94.7,51.6,68.9,74.9,59.6,
EGY,"Egypt, Arab Rep.",2019,100388076,MENA,LMIC,67.6,68,59,71.2,66.4,44.6,67,70.6,61.5,45,83.9,67.9,92.8,94.8,51.6,68.8,76.2,59.3,
EGY,"Egypt, Arab Rep.",2020,102334403,MENA,LMIC,68.4,72.6,59,71.5,66.4,51,67.1,70.6,59.7,51.5,83.9,66.7,92.8,95.1,51.6,68.7,75.2,59.3,
EGY,"Egypt, Arab Rep.",2021,104258327,MENA,LMIC,68.5,74,59,70.7,66.4,51,67.1,70.6,59.6,51.8,83.9,66.3,92.8,95.1,51.6,68.6,76.3,59.3,
SLV,El Salvador,2000,5887930,LAC,LMIC,60.8,76.4,55.6,68,69.8,54.3,66.2,74.5,59.1,7,40.6,79.7,90.6,94.3,40.1,45.1,57.2,54.6,
SLV,El Salvador,2001,5927001,LAC,LMIC,61.2,76.4,54.8,67.8,72.2,54.4,66.3,77.2,59.1,7,40.7,79.8,90.6,94.3,39.9,45,57.2,57.9,
SLV,El Salvador,2002,5962139,LAC,LMIC,61.5,76.4,55.1,67.8,75.8,54.5,66.8,78,59.9,7,40,79.9,90.6,94.3,39.6,44.9,57.2,57.5,
SLV,El Salvador,2003,5994075,LAC,LMIC,61.7,76.4,54.6,69.2,78.7,55.4,67.2,78.1,59.6,7,42,79.9,90.6,94.2,36.7,44.9,57.2,56.5,
SLV,El Salvador,2004,6023801,LAC,LMIC,62,76.4,54.2,69.5,78.7,55,67.6,79.1,59.7,7.2,45.8,80,90.6,94.2,37.6,44.8,57.2,57.2,
SLV,El Salvador,2005,6052124,LAC,LMIC,63,76.4,53.8,71,80,55.6,67.8,80.6,58.9,7.4,44.8,80.2,90.6,94.2,38,56.3,57.2,58.1,
SLV,El Salvador,2006,6079395,LAC,LMIC,63.7,76.4,54,71.4,79.6,59,68.2,82.7,59.2,7.6,48.8,80.3,90.6,94.1,37,56.2,56.8,60.5,
SLV,El Salvador,2007,6105810,LAC,LMIC,63.6,76.4,53.2,72.1,77.2,58.6,68.6,83.4,59.3,7.7,49.5,77.5,90.6,94.1,37.5,56.5,56.5,62.4,S America
SLV,El Salvador,2008,6131767,LAC,LMIC,64.2,76.4,54.5,72.5,79,56.3,69.1,86.2,59.7,8.5,47.1,74.7,90.6,94.2,43.5,56.7,57,65,
SLV,El Salvador,2009,6157678,LAC,LMIC,64.6,76.4,52.9,75.9,78.8,57.7,69.5,87.1,58.8,8.7,48.6,76,90.6,94.2,45.2,59.1,56.5,62.5,
SLV,El Salvador,2010,6183877,LAC,LMIC,65.8,76.4,52.4,78.7,82.7,59.7,69.9,87.7,60.4,9.4,51.9,78.7,90.6,94.2,37.8,68.4,56.7,62.9,
SLV,El Salvador,2011,6210567,LAC,LMIC,66.3,79.2,51.8,75.6,84.1,57.4,70.3,87.8,60.8,10,53.6,74.1,90.6,94.1,48.6,68.6,56.8,64.3,
SLV,El Salvador,2012,6237922,LAC,LMIC,67.3,82.3,52.5,78.6,83.5,60.4,70.7,88.9,61.1,10.6,54.3,77.7,90.4,94.2,48.8,68.5,59,62.9,
SLV,El Salvador,2013,6266076,LAC,LMIC,67.7,85.2,51.7,79.1,83.5,62.7,71.1,90.1,61.2,11.9,52,78.1,90.5,94.2,49.8,68.5,59.2,62.3,
SLV,El Salvador,2014,6295124,LAC,LMIC,68.7,85,52.7,78.3,83.9,65.7,71.4,88.8,65,15.2,54.5,79.7,90.3,94.3,53.1,69,58.5,61.8,
SLV,El Salvador,2015,6325121,LAC,LMIC,68.5,88.6,52.4,78.6,82.6,67.9,71.8,87.4,63.7,16.2,56,81.8,90.2,93.7,46.7,69,55,62.4,
SLV,El Salvador,2016,6356137,LAC,LMIC,68.5,88,53.7,78.4,80.3,68.7,72.1,88.2,63.4,16.3,56.8,80.9,90.1,93.8,47.4,68.9,53.2,64.7,
SLV,El Salvador,2017,6388124,LAC,LMIC,69.4,90.3,54.9,78.5,77.1,68.4,72.3,90.5,62.2,20.5,59.6,82.2,90,94.1,49.3,68.9,55.5,65.5,
SLV,El Salvador,2018,6420740,LAC,LMIC,69.6,91.3,54.1,78,78,67.2,72.4,88.5,62.1,22,58.8,87.4,89.9,93.8,47.6,68.8,58.2,65.4,
SLV,El Salvador,2019,6453550,LAC,LMIC,69.7,93.7,54.1,79.3,76.1,67.3,72.4,87.5,63.1,24.1,58.5,85.3,89.9,93.7,47.6,68.7,59.5,64.6,
SLV,El Salvador,2020,6486201,LAC,LMIC,69.5,90.8,54.1,76.6,76.1,68.4,72.4,87.5,62,24.8,58.5,83.3,89.9,93.9,47.6,70,60.1,64.6,
SLV,El Salvador,2021,6518500,LAC,LMIC,69.6,92.9,54.1,78.1,76.1,68.4,72.4,87.5,62.2,24.8,58.5,82.9,89.9,93.9,47.6,70,58.5,64.6,
EST,Estonia,2000,1399111,OECD,HIC,70.6,98.4,63.9,74.3,93,68.6,83.7,70.5,78.8,26.2,69.2,86.7,67.8,56.1,71.9,63.2,79.8,47.9,
EST,Estonia,2001,1391739,OECD,HIC,70.8,98.4,63.8,74.4,93,69.1,84,70.1,79.1,27.9,69.2,86.7,67.8,55.5,74.2,63.3,79.9,47.4,
EST,Estonia,2002,1382737,OECD,HIC,71.2,98.4,62.7,75,94.1,69.1,84.3,71,81,29.8,69.2,86.7,67.8,56,74.1,63.3,79.8,47.5,
EST,Estonia,2003,1372904,OECD,HIC,71.2,98.4,63.1,76.3,94.5,69.5,84.1,71.1,80,31.7,69.2,86.7,67.8,53.6,74,63.4,79.8,47.4,
EST,Estonia,2004,1363570,OECD,HIC,74.8,98.4,64.7,76.7,95.9,70.5,83.9,71.1,80.6,34.5,74.2,86.7,67.8,53.3,89.2,96.1,80.6,46.9,
EST,Estonia,2005,1355650,OECD,HIC,75.1,98.4,65.6,77.5,95.8,71.2,83.7,71.3,81.3,37.7,74.5,86.6,67.8,53.4,88.9,96,80.8,46.7,
EST,Estonia,2006,1349373,OECD,HIC,75.3,98.4,65,76.4,95.8,70.8,83.5,70.7,82.8,41.1,74.1,86.6,67.8,54.2,89.2,96,80.6,46.4,
EST,Estonia,2007,1344295,OECD,HIC,75.7,98.4,66.8,77,96.5,71.3,83.4,71.7,83.7,43.5,77.6,87,67.8,49.7,89.5,96,80.8,46.4,E EU
EST,Estonia,2008,1340067,OECD,HIC,76.2,98.4,65.9,79.1,96.4,71.5,84,71.6,83.6,46.5,76.6,85.8,67.8,52.3,89.7,96,81.7,48.9,
EST,Estonia,2009,1336140,OECD,HIC,76.9,98.4,66.4,80,95.8,72.9,84.5,72.5,79,47.4,77.3,89.8,67.8,56.5,89.5,96,82.6,50.7,
EST,Estonia,2010,1332103,OECD,HIC,76.5,98.4,66.5,83.4,95.6,73.6,83.4,74.2,76.8,48.5,76.5,89.8,67.8,50.8,86.5,96,82.8,49.4,
EST,Estonia,2011,1327701,OECD,HIC,76.3,98.6,66.6,84,96,72,83.3,73.9,79.7,55.2,75.8,90.7,67.4,46.8,80.9,96,82.1,48.2,
EST,Estonia,2012,1323163,OECD,HIC,76.9,98.9,67.8,84.5,96.9,72.3,83.8,74,81.2,60.3,75.2,90,67.2,45.4,83.5,96,83,47.9,
EST,Estonia,2013,1319068,OECD,HIC,77,98.9,66.9,84.6,96.1,72.4,83.6,73.1,82.1,61.9,72.1,93.4,66.7,46.9,80.9,96,84.4,48.9,
EST,Estonia,2014,1316273,OECD,HIC,77.4,99.1,66.2,85.3,96.6,71,83.6,73.4,83.1,66.9,75.3,93.3,66.3,42.7,82.4,96.1,84.5,49.6,
EST,Estonia,2015,1315330,OECD,HIC,78.4,99.6,67.4,86.7,96,73.9,84,73.7,84,67.8,81.7,92.3,65.5,49.1,79.9,96.1,85.4,50.4,
EST,Estonia,2016,1316507,OECD,HIC,78.2,99.8,63.8,86.8,95.2,73.8,83.5,74.4,83.6,65.4,87,94,65.4,45.6,78.1,96.1,86.2,51.6,
EST,Estonia,2017,1319389,OECD,HIC,79.5,99.9,66.1,88.2,96,75.3,83.4,75.9,84.3,76.5,89.7,92,65.2,46,78.6,96.1,87.4,50.3,
EST,Estonia,2018,1322913,OECD,HIC,79.9,99.9,63.6,87.6,96.2,75.6,83.8,75.1,84,77.5,90.1,92.5,65.1,44.1,85.2,96.1,89.7,53.1,
EST,Estonia,2019,1325649,OECD,HIC,80.5,100,63.6,88.8,96,77.6,83.8,74.5,83.5,78.5,89.8,93.3,64.9,51.1,85.2,96.1,89.6,53.1,
EST,Estonia,2020,1326539,OECD,HIC,80.6,99.9,63.6,90.1,96,77.1,83.8,74.5,82.2,76.5,89.8,92.5,64.9,53.5,85.2,96,90.4,53.3,
EST,Estonia,2021,1325188,OECD,HIC,80.5,100,63.6,90.2,96,77.2,83.8,74.5,82.5,77.4,89.8,91.3,64.9,53.5,85.2,96,89.4,53.3,
SWZ,Eswatini,2000,1005432,Africa,LMIC,47.6,22.9,59.7,25.3,41.4,39.1,24.4,36.3,47,1.9,13.9,72.8,87,96.8,66.1,64.6,51.2,58.7,
SWZ,Eswatini,2001,1013608,Africa,LMIC,47.6,22.9,60.6,25.1,41.7,39.4,24.9,37.9,46.9,1.7,13.9,72.9,87,97.1,66.1,64.6,49.6,57.2,
SWZ,Eswatini,2002,1019054,Africa,LMIC,47.7,22.9,59.1,26,42.5,39.6,25.4,38.4,46.6,1.9,13.9,73.1,87,97.1,66.1,64.6,51.1,56.4,
SWZ,Eswatini,2003,1022796,Africa,LMIC,48.2,22.9,59,25.8,41.9,43.7,25.8,39.2,45.9,1.9,13.9,73.2,87,97.3,66.1,64.6,51,60.5,
SWZ,Eswatini,2004,1026287,Africa,LMIC,48.3,22.9,58.1,25.9,43.1,43.9,26.3,40.2,46,2,13.9,73.3,87,97.3,66.1,64.6,49.9,59.9,
SWZ,Eswatini,2005,1030575,Africa,LMIC,49.4,22.9,58,26.7,43.8,51.1,26.7,42.7,45.5,2.4,13.9,73.6,87,97.3,66.1,64.6,52.9,63.6,
SWZ,Eswatini,2006,1036095,Africa,LMIC,49.8,22.9,60.1,28,45.5,51.3,27.3,43.7,45.8,2.3,13.9,73.7,87,97.3,66.1,64.6,54.2,63.4,
SWZ,Eswatini,2007,1042651,Africa,LMIC,50.1,22.9,58.9,28,46.2,51.5,27.9,46,45.9,2.4,13.9,73.8,87,97.3,66.1,64.6,54.4,64,Africa
SWZ,Eswatini,2008,1049948,Africa,LMIC,50.3,22.9,58.9,29.3,46.2,53.2,28.6,47.2,45.9,3.2,13.9,74,87,97.3,66.1,64.6,51.7,65.7,
SWZ,Eswatini,2009,1057462,Africa,LMIC,50.5,22.9,57.8,29.9,46.1,53.3,29.2,46.4,45.7,3.9,16.2,74.1,87,97.3,66.1,64.6,52.6,65.4,
SWZ,Eswatini,2010,1064841,Africa,LMIC,51.9,22.9,59.2,32.4,51,64,29.8,50.2,45.8,4.9,16.2,74.1,87,97.4,66.1,64.6,52,64.1,
SWZ,Eswatini,2011,1072029,Africa,LMIC,52.4,23.7,58.8,32.7,53.6,63,30.5,53.9,45.9,6.1,16.2,74.4,87.1,97.4,66.1,64.5,53.1,64.4,
SWZ,Eswatini,2012,1079285,Africa,LMIC,52.7,24.5,59.4,33.4,51.1,63.3,31.1,55,46.4,6.5,16.2,74.5,87,97.1,66.1,64.5,54.9,64,
SWZ,Eswatini,2013,1086843,Africa,LMIC,52.6,25.4,59.8,34.6,50.1,59.8,31.7,53.9,46.8,7.6,16.2,74.6,87.1,96.6,66.1,64.6,55.3,63.8,
SWZ,Eswatini,2014,1095022,Africa,LMIC,53.5,26.2,60.6,35.3,49.8,62,32.3,61.8,47.3,9.1,16.2,74.8,86.9,98,66.1,64.6,55.4,62.9,
SWZ,Eswatini,2015,1104038,Africa,LMIC,53.4,27.1,60.6,34.8,49.3,62.1,33,60.9,48.2,10.4,16.2,74.9,86.8,97.8,66.1,64.7,54.8,59.6,
SWZ,Eswatini,2016,1113994,Africa,LMIC,52.8,29.3,51.6,35,52.2,62.4,33.6,57.7,48.7,11.1,11.8,75.3,86.7,97.4,66.1,64.7,54.7,59.5,
SWZ,Eswatini,2017,1124808,Africa,LMIC,53.8,32,51.8,35.7,52.7,62.6,34.3,64.4,48.7,12.1,11.8,75.5,86.5,97.6,66.1,64.7,54,64,
SWZ,Eswatini,2018,1136274,Africa,LMIC,54.4,32,51.9,35.1,54.2,63,35,66.4,48.7,12.3,11.8,78.1,86.4,97.5,66.1,64.7,55.2,66.5,
SWZ,Eswatini,2019,1148133,Africa,LMIC,54.6,30.1,52,37.2,55.5,63.2,35.6,68.1,48.6,12.7,11.8,78.3,86.3,97.6,66.1,64.7,56.5,63.4,
SWZ,Eswatini,2020,1160164,Africa,LMIC,54.5,29.6,52,37.6,55.5,63.7,35.7,68.1,46.5,12.6,11.8,78.3,86.3,97.7,66.1,65.7,57,62.7,
SWZ,Eswatini,2021,1172369,Africa,LMIC,54.5,29.6,52,37.6,55.5,63.7,35.7,68.1,46.3,12.6,11.8,78.3,86.3,97.7,66.1,65.7,56.6,62.7,
ETH,Ethiopia,2000,66224809,Africa,LIC,47.2,23.2,44.8,18.8,2.5,22.2,39,43.2,59.2,16.3,79,44.1,97.7,98.7,66.1,58,44.8,44.7,
ETH,Ethiopia,2001,68159422,Africa,LIC,47.5,23.2,44.9,19.7,2.5,22.4,39,46.4,59.3,16.3,79,44.1,97.7,98.6,66.1,58,44.8,44.6,
ETH,Ethiopia,2002,70142090,Africa,LIC,47.5,23.2,43.2,20.4,2.5,22.7,39,46.4,59.4,16.3,79,44.2,97.7,98.6,66.1,58,44.8,45.4,
ETH,Ethiopia,2003,72170581,Africa,LIC,47.6,23.2,43,21.5,2.5,22.9,38.4,46.9,59.5,16.3,79,44.3,97.7,98.6,66.1,58,44.8,46,
ETH,Ethiopia,2004,74239508,Africa,LIC,47.6,23.2,44.3,22.5,2.5,23.2,37.9,47.6,59.7,16.3,79,44.3,97.7,98.6,66.1,58.1,44.8,43.5,
ETH,Ethiopia,2005,76346310,Africa,LIC,48.5,23.2,46.1,23.4,4.4,34.4,37.4,44.9,59.8,16.3,79,46.6,97.7,98.6,66.1,58,44.8,43.3,
ETH,Ethiopia,2006,78489205,Africa,LIC,49.2,23.2,46.8,25.6,6.8,34.7,37.2,49.7,59.8,16.3,79,46.7,97.7,98.6,66.1,58,44.8,44.6,
ETH,Ethiopia,2007,80674343,Africa,LIC,49.7,23.2,46.6,27.7,14.2,34.7,37,49.5,59.9,16.3,79,46.7,97.7,98.6,66.1,58.1,44.8,44.9,Africa
ETH,Ethiopia,2008,82916236,Africa,LIC,50.1,23.2,46.5,29.7,20.3,34.7,36.8,49.8,59.9,16.3,79,46.8,97.7,98.6,66.1,58.1,44.8,43.6,
ETH,Ethiopia,2009,85233923,Africa,LIC,50.3,23.2,48.8,31.9,19.6,34.8,36.7,50.3,59.9,16.3,79,46.9,97.7,98.6,66.1,58.1,44.8,42.5,
ETH,Ethiopia,2010,87639962,Africa,LIC,50.5,23.2,48.8,35.8,18.8,36.7,36.5,51.8,59.9,16.6,74.2,48.1,97.7,98.6,66.1,58.1,44.8,43.3,
ETH,Ethiopia,2011,90139928,Africa,LIC,51.4,25,53.8,36.9,20.9,43.6,36.3,49.5,59.9,16.7,74.2,48,97.8,98.6,66.1,58.1,44.8,44.1,
ETH,Ethiopia,2012,92726982,Africa,LIC,52.1,25.6,54.2,37.7,20.9,43.6,36.2,53.5,60,20.6,74.2,48,97.8,98.3,66.1,58.1,44.8,45.6,
ETH,Ethiopia,2013,95385793,Africa,LIC,52.2,26.1,55.4,38.1,20.9,43.6,36,53.8,60,22.7,74.2,48.3,97.7,98.4,66.1,58.1,43.9,43.3,
ETH,Ethiopia,2014,98094264,Africa,LIC,52.8,26.7,59.5,38.7,25.4,45.4,36,50.9,60,23.4,74.2,49.9,97.6,98.1,66.1,58.1,44.4,42.5,
ETH,Ethiopia,2015,100835453,Africa,LIC,53.2,27.2,60.9,40.9,26,52.9,36.3,52,58.6,23.8,71.7,48,97.5,97.7,66.1,58.1,43.6,43.1,
ETH,Ethiopia,2016,103603461,Africa,LIC,53.8,28.1,60.9,41.7,26,52.9,36.7,56.2,58.6,24,71.7,50.4,97.5,97.5,66.1,58.1,44,43.5,
ETH,Ethiopia,2017,106399926,Africa,LIC,54.9,30.5,60.9,42.5,34.1,52.7,37.2,56.5,61.5,24.6,71.7,51.3,97.5,97.8,66.1,58.1,44,46,
ETH,Ethiopia,2018,109224410,Africa,LIC,55.1,33.5,60.6,42.7,34.1,53.8,37.7,56.7,60.9,24.9,71.7,52.4,97.4,97.6,66.1,58.1,44.2,44.3,
ETH,Ethiopia,2019,112078727,Africa,LIC,56.4,51.6,62.6,43.4,34.1,53.9,38.2,58,62.9,25.9,71.7,50.7,97.4,97.6,66.1,58.1,42.5,44.2,
ETH,Ethiopia,2020,114963583,Africa,LIC,57.7,66.1,62.6,44.7,37.2,53.3,38.7,58,61.2,26.4,71.7,55.2,97.4,97.7,66.1,58.2,42.2,44.2,
ETH,Ethiopia,2021,117876226,Africa,LIC,57.7,65.8,62.6,44.7,37.2,53.3,38.7,58,60.9,26.4,71.7,55.2,97.4,97.7,66.1,58.2,42.2,44.2,
FJI,Fiji,2000,811011,Oceania,UMIC,67.1,89.7,57.6,68.8,66.1,47.1,68,59.5,72.4,14.5,63.8,92.1,88.1,97.4,64.2,46.5,82.7,61.2,
FJI,Fiji,2001,813923,Oceania,UMIC,66.9,89.7,56.8,69.6,68.3,47,68,58.6,72.5,14.5,63.8,92.1,88.1,96.8,62.6,46.4,82.7,59.9,
FJI,Fiji,2002,815257,Oceania,UMIC,67.4,89.7,57.5,69.8,69.2,47,68,61.5,72.6,15.3,63.8,92.1,88.1,97.3,63.1,46.3,82.7,61.1,
FJI,Fiji,2003,816078,Oceania,UMIC,67.3,89.7,57.3,67.7,69.4,46.9,68.3,60.5,72.3,16,63.8,92.1,88.1,96.8,64.5,46.3,82.7,61.1,
FJI,Fiji,2004,817864,Oceania,UMIC,67.3,89.7,56.9,68.9,70,48.2,68.6,59,72.5,16.6,63.8,92.1,88.1,95.9,63.9,46.8,82.9,61,
FJI,Fiji,2005,821606,Oceania,UMIC,67.5,89.7,56.8,70.1,70,48.1,68.9,61.8,71.5,16.8,63.8,92.2,88.1,96.7,64.4,46.7,82.9,59.2,
FJI,Fiji,2006,827869,Oceania,UMIC,67.9,89.7,56.6,70.1,70.4,48.8,69.2,62.1,71.9,17.8,63.8,92.2,88.1,96.4,65.6,47.3,83,61.4,
FJI,Fiji,2007,836185,Oceania,UMIC,68.5,89.7,57.2,71.5,70.4,49.6,69.6,64.8,71.9,18.5,63.8,92.2,88.1,96.6,68.9,47.2,83,61.8,Asia Pacific (developed)
FJI,Fiji,2008,845356,Oceania,UMIC,68.1,89.7,56.2,71.5,70.7,50.2,69.9,65.8,71.7,18.2,60.6,92.3,88.1,97.4,66.1,47.1,83.3,58.7,
FJI,Fiji,2009,853636,Oceania,UMIC,68.3,89.7,57.1,73,69.1,51,70.3,66.9,72.1,19,60.6,92.3,88.1,97.7,64.8,47.1,82.6,59,
FJI,Fiji,2010,859816,Oceania,UMIC,68,89.7,57,73.4,69.1,52.7,70.7,65.6,72,19.5,60.6,92,88.1,96.5,66,47,77.5,58.5,
FJI,Fiji,2011,863451,Oceania,UMIC,68.4,90.5,56.1,73.6,72.6,53.5,71,67.1,71.9,22.1,60.6,91.9,88,96.9,64.3,46.9,77.5,57.7,
FJI,Fiji,2012,865065,Oceania,UMIC,68.7,91.3,55.4,73.9,72,53.3,71.4,67.9,71.8,27.3,60.6,92.3,88,97,63.1,46.8,77.5,58.4,
FJI,Fiji,2013,865602,Oceania,UMIC,69.8,92,56.3,74.2,73.5,53.1,71.8,67.3,72,37.2,65.8,92.6,87.8,96.8,64.5,46.7,77.5,57.2,
FJI,Fiji,2014,866447,Oceania,UMIC,70.1,91.9,58.2,73.5,73.5,55.8,72.1,67,72,38.5,65.8,92.7,87.6,96.4,63.3,46.6,79.2,57.7,
FJI,Fiji,2015,868632,Oceania,UMIC,70.4,93.2,57,73.1,73.5,56.1,72.5,65.7,72.1,40.5,65.8,92.8,87.4,96.3,64.6,46.5,79.7,59.4,
FJI,Fiji,2016,872406,Oceania,UMIC,70.6,93.7,56.6,73.4,73.8,55.6,72.8,67.8,72,42.8,65.8,93.1,87.3,96.4,64.5,46.4,79,59.5,
FJI,Fiji,2017,877460,Oceania,UMIC,71.7,95.1,56.6,73,73.8,55.8,73.1,69.7,72.1,54.9,65.8,93.2,87.1,96.1,64.5,46.3,79.2,62,
FJI,Fiji,2018,883490,Oceania,UMIC,71.9,95.9,56.8,72.5,73.8,57.7,73.2,71.8,72,51.6,65.8,93.3,87,96.2,66.7,46.2,79.8,61.5,
FJI,Fiji,2019,889955,Oceania,UMIC,73.1,95.7,56.8,72.2,98.7,57.9,73.3,69.3,71.9,52.5,65.8,93.5,86.9,96.1,66.7,46.1,79.6,60.9,
FJI,Fiji,2020,896444,Oceania,UMIC,72.9,90.1,56.8,72.1,98.7,57.9,73.4,69.3,71.5,53.9,65.8,93.5,86.9,96.1,66.7,46.8,79.6,60.9,
FJI,Fiji,2021,902899,Oceania,UMIC,72.8,88.2,56.8,72.1,98.7,58,73.4,69.3,70.8,53.9,65.8,93.5,86.9,96.1,66.7,46.7,79.4,60.9,
FIN,Finland,2000,5187953,OECD,HIC,82,99.9,67.6,89.9,85.9,83.7,94.3,82.6,84.1,71.9,100,91.4,71.3,51.4,84.6,79.9,92.3,63.9,
FIN,Finland,2001,5200475,OECD,HIC,82.5,99.9,67,90,94.8,83.7,94.3,81.8,84.8,72.6,99.4,91.4,71.3,49.7,84.3,79.9,92.2,64.6,
FIN,Finland,2002,5213368,OECD,HIC,82.8,99.9,67.1,90.3,96.7,83.9,94.3,81.4,84.6,76.2,100,91.4,71.3,49,83,80.1,92.4,66.3,
FIN,Finland,2003,5227106,OECD,HIC,82.6,99.9,66.7,90.7,95.9,84.3,94.3,80.9,84.3,77.6,99.1,91.4,71.3,46.6,82.3,80.1,92.5,67,
